Stock_Ticker,Decision_Date,MFCAR,MFCAR/Sigma
AAPL,2012-11-06,-0.055853616877797607,-2.4604824108306635
AVX,2016-01-26,0.0082427584571625849,0.70495114210427445
AAPL,2010-10-01,0.0058696466973331349,0.24727782703620887
SNA,2016-04-28,0.0043898260850275383,0.12961455832840357
OSTK,2015-01-16,-0.089481352648252521,-1.8132367662490994
IPXL,2012-06-22,-0.088255269456043839,-2.1528081257143046
IBM,2011-07-14,0.01367584443539315,0.98631377935715425
GE,2014-07-07,-0.014578029787836762,-1.316384857748131
VAR,2012-02-23,-0.014503024850259066,-0.91361842139775695
YHOO,2010-04-29,-0.015755128172465133,-0.62640053504802307
NVO,2011-02-18,0.0058992920529953056,0.24439729167572502
BELFA,2011-07-11,-0.026908821555265958,-0.75438537683248297
GILD,2016-12-15,0.016215379168856958,0.7947890550410559
ZBH,2011-12-30,-0.022429771302596394,-1.0711624585420141
MSFT,2009-05-20,-0.015253416972977281,-0.3380120205760257
MSFT,2014-11-25,-0.023340292366091038,-1.3288984428088302
CSCO,2014-01-30,0.022958291945773836,0.46769751762322614
TXN,2014-09-19,0.023175729753281592,1.5301269695574711
MSFT,2009-08-11,-0.012789216624484222,-0.52427247699399826
MSFT,2009-04-08,-0.0016150855844713893,-0.033997855626405046
AAPL,2015-02-24,0.0049534368971447043,0.30979759834978149
IPXL,2013-12-06,0.022330109267203802,0.79424894080644681
MMM,2014-04-29,0.013793806092313468,1.155272518638095
SNY,2017-01-05,-0.0024789183447815749,-0.078301512071997439
CAMT,2011-08-11,0.084993719631112408,1.3886325485696254
MSFT,2010-03-16,-0.0045464297478136802,-0.2344746683987694
T,2013-10-07,0.028302200397367815,1.9763449830172897
IPXL,2014-07-16,-0.017530221316876239,-0.65606997362099062
PII,2009-04-16,0.025252684799835563,0.41599665611248038
GILD,2017-01-26,0.033866485282260175,1.3903038836974333
IPXL,2013-04-24,-0.00078695008892452553,-0.0066386206386026825
RTN,2017-03-30,0.0063720612256759172,0.36878542325128683
AMAT,2010-07-06,-0.037179248107606686,-1.5142283865001349
LLNW,2008-02-29,-0.39512330968341453,-4.5906187697700336
HOLX,2012-07-23,0.026328410849315052,0.61852508123351646
BKS,2014-11-04,0.035916518320192235,0.91667654003175958
HAE,2012-05-10,0.0080153784015977569,0.74220504098597795
JNJ,2011-09-29,-0.0049428939908642382,-0.31543190657525333
AAPL,2012-11-07,-0.05150060485588083,-2.2726912237614108
RDWR,2016-09-07,0.027650997306258883,1.1871526075643171
LLY,2017-05-18,-0.043073871341975392,-3.0089996814039046
MSFT,2008-12-04,0.05578468163596486,1.1745278477143426
AVP,2011-11-18,-0.003228805142367821,-0.16025315181540029
BELFA,2014-05-12,-0.0040482423998562667,-0.12269999148442906
AAPL,2016-09-14,0.073777434620047017,2.5851360321300771
HOLX,2013-06-27,-0.011020808255018978,-0.34393317382396799
QTM,2008-08-20,-0.026794717164789806,-0.32056452172139327
IPXL,2013-07-16,-0.0091013707286403123,-0.19577810054099715
BSX,2009-01-23,0.087573602284678281,0.91102404032182283
MGI,2009-09-24,-0.015661296419703756,-0.11449909279028272
HAS,2013-10-04,-0.0098738931199698066,-0.42311264351107997
MMM,2012-11-30,-0.0041691673288513018,-0.31508871021814883
TEX,2011-07-21,-0.021164455610103456,-0.97761574261690609
AAPL,2014-11-25,0.0099671000251891021,0.33586531027246297
AAPL,2011-08-30,-0.047544546416340455,-2.3195152704252631
CAMP,2017-04-24,-0.036408784622797709,-1.6516019310709171
AAPL,2014-11-17,0.016260733789332089,0.56043403911958867
TEX,2011-05-26,0.0081422401628418652,0.19033681680052361
AAPL,2016-09-21,-0.033411628412837097,-1.1732828117165128
PRGO,2014-06-23,0.0480360592635048,1.4134522114195955
FFIV,2016-08-22,0.0029385412093569877,0.057635631087530594
AMAT,2010-07-23,-0.021462358796354976,-0.92466544692436048
AET,2008-06-10,-0.035477990263273432,-0.76608130165945654
VRX,2015-06-12,-0.0086954527294221262,-0.26343670467500607
ELY,2010-03-05,0.044277296620523432,1.296716839496296
AAPL,2014-05-05,0.0041540489987905958,0.24311352366961053
AAPL,2017-05-05,0.03022924857293394,3.4926300392776684
FOSL,2010-11-30,0.02519475208225265,0.76234899878998741
MNTA,2012-07-24,0.090695141604233268,2.3006910195118797
WDC,2011-07-26,-0.03114364275427731,-1.6253906497886368
ILMN,2013-06-05,-0.017191342201392741,-0.758657529153838
BELFA,2014-04-30,-0.074657428674063886,-1.5965555978053005
ABT,2009-06-29,-0.014997169373062716,-0.35046839777953503
ILMN,2013-03-14,-0.027073501972221393,-0.58159557519407024
RMBS,2012-03-21,0.0523586253727433,0.87895809150570137
PRGO,2014-08-28,-0.0065950448675015112,-0.16811664998080075
SPLS,2012-01-20,0.036293501260043923,0.91693329314585559
DORM,2009-12-11,-0.022574180324987141,-0.69442956108835363
TGT,2012-11-20,0.014038393300270144,1.0144217603723371
NUAN,2014-02-04,-0.042130852134966902,-0.52601631253873637
GMED,2013-06-24,0.11592352481234053,2.4563223175273312
BDX,2009-11-09,0.033631845880684089,1.5886006080703026
XLNX,2013-09-04,0.030452354067431388,1.1186652597712052
BELFA,2010-12-29,-0.057024532896933586,-0.9509714649579768
NTGR,2013-06-13,-0.0026092646222560397,-0.061414753727082813
DISCA,2010-06-16,-0.029514834431801425,-1.2192130981973397
ITW,2008-12-10,0.018370557328204938,0.39055563103525676
HOLX,2011-10-18,-0.028129340680320317,-1.0399598981833742
WBA,2016-11-21,-0.025385984451150125,-1.4962241236334324
