Stock_Ticker,Decision_Date,MFCAR,MFCAR/Sigma
AAPL,2012-11-06,-0.055853616877797607,-2.4604824108306635
BSX,2011-05-12,0.019176878018972839,0.46923236866115592
AAPL,2010-10-01,0.0058696466973331349,0.24727782703620887
BKS,2014-11-04,0.035916518320192235,0.91667654003175958
PHG,2013-11-21,-0.019893830003539899,-1.0071215575848105
OSTK,2015-01-16,-0.089481352648252521,-1.8132367662490994
NOK,2014-03-19,-0.11375190135854174,-3.2759174647763318
PX,2010-05-26,-0.002540933442427621,-0.24096317697067013
MRO,2015-09-04,-0.10867411989491901,-3.5390921001283351
CME,2011-04-15,0.003450162814624699,0.10624425851726466
VAR,2012-02-23,-0.014503024850259066,-0.91361842139775695
VIA,2014-01-23,0.023224450061924331,1.2337776168835604
AAPL,2016-09-21,-0.033411628412837097,-1.1732828117165126
BBT,2010-03-26,-0.017757943409817581,-0.47586438729098968
GILD,2016-12-15,0.016215379168856958,0.7947890550410559
INTC,2010-10-05,0.0093193627447676515,0.38099609666736978
INTC,2008-04-09,0.01906287207754144,0.34248995008533528
AVT,2012-05-18,-0.019908115712068332,-1.2257014591623387
MSFT,2014-05-02,-0.035075024869647968,-2.1487606769630441
MSFT,2009-05-20,-0.015253416972977281,-0.3380120205760257
NOK,2013-11-21,-0.0456440293127785,-0.41090371665463077
MSFT,2009-04-08,-0.0016150855844713893,-0.033997855626405046
AAPL,2015-02-24,0.0049534368971447043,0.30979759834978149
FII,2013-11-25,-0.014129678937399519,-0.93256986827589095
TECD,2008-11-19,-0.13184363652133291,-4.0761683965763007
EXTR,2008-05-30,-0.019535352915456695,-0.54024992911200087
SNPS,2014-10-10,-0.054037154158054532,-2.9192508392732988
MSFT,2010-03-16,-0.0045464297478136802,-0.2344746683987694
DD,2012-08-01,-0.0058766215935026969,-0.59476884508396022
CHKP,2015-02-06,-0.016552939158741203,-1.3516470520684678
VLO,2013-11-25,0.075847995431994358,2.838646968122847
PII,2009-04-16,0.025252684799835563,0.41599665611248043
GILD,2017-01-26,0.033866485282260175,1.3903038836974333
EBAY,2015-01-16,-0.031173362360580679,-2.6171018117352971
IBM,2011-02-23,0.0032186887163155823,0.33067559051136236
LLNW,2008-02-29,-0.39512330968341453,-4.5906187697700336
BONT,2014-04-03,0.026733761975734363,0.42874325121858492
AAPL,2015-10-19,0.025835798217400459,0.78917483915893727
ILMN,2013-06-19,0.015767246582170266,0.34361383904949333
HPQ,2016-10-07,0.0027269216085277137,0.1980066745999676
AVP,2011-11-18,-0.003228805142367821,-0.16025315181540029
AAPL,2016-09-14,0.073777434620047017,2.5851360321300771
TGT,2012-11-06,-0.0076930987625374253,-0.44910908866616939
DE,2013-11-25,0.0071749048584915081,0.43606401712802678
MGI,2009-09-24,-0.015661296419703756,-0.1144990927902827
MSFT,2008-05-15,-0.034047470192710851,-1.4901751124554794
MMM,2012-11-30,-0.0041691673288513018,-0.31508871021814888
DUK,2016-10-03,-0.030167553612577197,-1.9108220262593145
MTB,2010-03-26,-0.052009853093975503,-1.3202563302588541
MSFT,2014-03-19,0.083953142562740779,2.8694311371212891
AMZN,2011-04-15,-0.0065487667001596179,-0.17156459375349126
CSCO,2016-05-12,0.0063366630322025941,0.47656628642375093
POWI,2015-12-18,0.039055054563651423,0.82550651902922878
SNX,2008-11-19,-0.091367448598471207,-1.5258268716905958
MRO,2016-01-14,-0.12037470253925678,-2.2058821641120385
INTC,2014-05-02,-0.004923035733063694,-0.45967556223774642
ENZ,2012-11-01,0.22729625996237748,3.5950855984186916
ELY,2010-03-05,0.044277296620523432,1.296716839496296
AAPL,2014-11-17,0.016260733789332089,0.56043403911958867
AAPL,2014-05-05,0.0041540489987905958,0.24311352366961053
ITRI,2014-06-06,0.0047308529942887041,0.21653872132173613
BBRY,2012-07-13,-0.045238872030994901,-0.69901067856253774
NOK,2014-09-30,-0.017543763462456809,-0.47993600903593925
WDC,2011-07-26,-0.03114364275427731,-1.6253906497886368
ABT,2009-06-29,-0.014997169373062716,-0.35046839777953503
ILMN,2013-03-14,-0.027073501972221393,-0.58159557519407024
TGT,2015-01-16,-0.037049280795761023,-1.1005398807443136
HAE,2009-01-30,0.073120412252638628,2.242248958567914
TWX,2009-05-15,-0.010988002963989083,-0.12343972196317674
BWA,2015-02-27,0.038158284344081569,1.5936626417554538
WHR,2017-03-10,0.010349300440649445,0.61095080647882749
AAPL,2016-12-15,0.0063266527999100699,0.39731471189964512
FMC,2011-05-13,-0.0047418202031791878,-0.24457334853695162
BDX,2009-11-09,0.033631845880684089,1.5886006080703026
AKAM,2008-02-29,0.10933933556421713,2.2333887307952702
NTGR,2013-06-13,-0.0026092646222560397,-0.061414753727082813
ORCL,2008-08-25,-0.0026591976970839438,-0.12829300194528875
HUM,2013-11-25,0.030926804796747896,1.3803340162685303
POWI,2014-03-04,0.082074307809521671,4.1551194828486899
CAT,2013-11-25,0.028868837778867115,1.8064795339750954
IBM,2011-10-12,0.0038658419058476682,0.20559304331984748
ZION,2010-03-26,-0.11237586162152433,-1.6911983046038066
IBM,2010-10-05,0.014545997357600638,0.88921367131209761
IBM,2014-05-05,-0.022073064881425616,-2.5908820379498674
NVDA,2015-05-04,-0.010696601213357068,-0.32374794297629128
LLY,2017-05-18,-0.043073871341975392,-3.0089996814039046
NVDA,2012-02-29,0.0046967185237475929,0.1643733980930332
HPE,2016-10-07,-0.018155078331120268,-0.81479191343518131
BAX,2009-01-30,0.084559053418597041,2.0877022433688963
STI,2013-11-25,0.015807051923838529,1.1579644453547691
