Stock_Ticker,Decision_Date,MFCAR,MFCAR/Sigma
PHG,2013-11-21,0.0013386070726244827,0.06776674173528803
HPQ,2009-03-30,0.057891946874809551,1.2554462739697265
BXS,2011-08-03,-0.021354764751687252,-0.96412567206784883
MON,2008-10-29,-0.11043569107398002,-2.4558416912222549
CAT,2015-10-22,-0.0038168582825399058,-0.1863991937536528
BBY,2012-12-07,-0.054252493427150036,-1.4606689424945776
NVDA,2012-03-21,-0.0092867689776180064,-0.28466826973262221
GILD,2016-12-15,0.057610317485388564,2.8237421597126215
INTC,2014-06-20,-0.0049105808042473071,-0.30118428578849865
AVT,2013-09-04,-0.0050358602663603744,-0.31740579165347943
MSFT,2017-01-25,0.0020493062129021931,0.14322004253463735
EXTR,2008-11-05,-0.010864174662208157,-0.25319336144644311
NOK,2013-11-21,-0.039557319256557665,-0.35610899712709632
KYO,2009-11-19,-0.017345780281318047,-0.55708658651242493
KODK,2014-06-17,-0.055521215488237255,-0.68733318746875405
MSFT,2015-08-20,0.010068580006745998,0.84651562467432029
MRO,2015-09-04,0.028929188759714917,0.94211081259849572
CAMT,2011-08-11,-0.15164589434845879,-2.4775998234125569
NOK,2016-12-15,0.088856715617356002,1.9062346441678839
CI,2015-10-22,-0.01223475515271219,-0.5415531851472537
IBM,2011-02-23,0.0075251004343401505,0.77309962195759041
AAPL,2010-11-10,-0.0045392186730137752,-0.23118661825834444
BONT,2014-04-03,0.096484145748258074,1.5473664490880037
MON,2008-09-17,0.14504596758607891,2.7681128256480765
RHT,2010-10-13,-0.012176240198927345,-0.34359898871358213
MSFT,2008-12-04,0.0029424151701126222,0.061951569059530677
AAPL,2012-09-04,-0.016106278737996235,-1.134024529198461
XLNX,2015-04-15,0.0033648554827892981,0.097239967118740681
NVDA,2013-05-08,-0.027319628714363556,-1.6480648673620999
AAPL,2015-09-04,0.020842044569649158,1.012807631871631
HPQ,2017-04-12,-0.041347513978103698,-1.0641973615331259
TGT,2008-02-29,0.071873927429478734,1.5130300779143002
CCV,2015-03-27,-0.0013069970367033663,-0.23019967045826736
CSCO,2008-03-18,0.016556764940904883,0.73758954548941835
USB,2016-05-20,0.0046020904035578205,0.33597464823407835
SHLD,2016-04-26,0.055703238427276119,0.73441879176294056
TEX,2014-01-31,0.039324670343590648,1.7041779625438644
MCK,2009-03-30,-0.028858878710958536,-0.54010209962350209
BBT,2011-08-02,0.00079891843400171436,0.038223059789540485
JNPR,2008-03-18,-0.015963442431962731,-0.25896567704450829
AMAT,2010-07-23,-0.012812780981331942,-0.55201462080017749
VSAT,2014-04-24,0.01002853721822201,0.21216182254317051
BCR,2009-03-31,0.021679423122324872,0.84467082735193089
ENZ,2012-11-01,0.02061987077855712,0.32613911240561233
ODP,2014-03-21,0.011175912702406268,0.25105826043581725
RMBS,2010-03-08,0.041960474324333398,0.52676915613636877
NOK,2012-08-24,0.23089115384676276,2.3572271486917638
MSFT,2012-11-07,0.036531613109733171,2.5255330987303841
BBRY,2012-07-13,-0.032672763285565842,-0.50484482502368611
PHG,2008-03-25,-0.028680886886347519,-0.82022281621049409
AVP,2012-08-22,0.0081139536689973178,0.21578536232401874
ABT,2009-06-29,0.016134843985376707,0.37705468140771764
CHKP,2015-06-08,-0.0075102083945731675,-0.35588572894152765
TMUS,2016-09-14,-0.0088126453979061881,-0.42258334099678624
MMM,2009-01-26,-0.04306963256266607,-0.96776321090704809
IBM,2014-05-02,-0.00050001153819572569,-0.06051300726793326
INTC,2013-11-07,-0.0095093267772866207,-0.45083161675260486
INTC,2012-11-07,0.030255182718875884,1.3013899517655478
NTAP,2015-03-27,-0.015762734839919149,-0.88375652087505541
FMC,2011-05-13,-0.032245779893342284,-1.6631711087258634
BXS,2010-03-26,0.017157671457328483,0.561570133752895
NTGR,2013-06-13,-0.0092456535647946134,-0.21761669241383216
NOK,2014-06-20,0.0072514972071878389,0.19509457393203944
JCOM,2016-12-15,-0.015613480851464171,-0.41135600594480665
LLY,2017-05-18,-0.024330287718592972,-1.699634272770109
AMTD,2011-02-23,0.0020861523908495966,0.085606963554376234
DE,2015-10-22,0.01049690524131067,0.37858609292792378
BRCD,2013-06-10,0.043623967976643821,1.90928849859809
BELFA,2014-04-30,0.070624540524501525,1.5103119343834546
STI,2013-11-25,-0.00049760960913006191,-0.036452985529231423
YHOO,2009-12-14,0.029926921623729699,0.78492895167066967
ZION,2015-09-28,0.032613471256435517,1.1450481342989016
SYMC,2015-06-08,-0.0013976885784961948,-0.044135603926163988
PHG,2012-08-24,-0.0078889445845737663,-0.26875072024881552
RTEC,2011-08-11,-0.026316348124882392,-0.68820541080304642
MTB,2011-08-02,0.010130509463633478,0.78748983400408989
WMT,2013-02-07,0.024485231093844751,1.045768825179709
FII,2015-10-22,0.0022258084744357256,0.138434066440973
INTL,2015-10-22,0.03833884485767762,0.89537660947576347
GE,2013-05-28,0.014767497324832898,1.466638319275789
MON,2010-02-16,-0.0080805481223746711,-0.39959459426899419
RAD,2013-11-25,-0.00095416250774837952,-0.011502906903030094
ITW,2013-10-25,0.0078241420386826084,1.037060620662003
NOK,2014-03-06,-0.0079153750841128162,-0.34616157309118228
T,2013-03-20,-0.010573340785272979,-0.7277003945878826
TGT,2014-01-03,0.011203677127973023,0.64350467708307391
EA,2014-12-05,0.089851307351230841,3.5833826014468904
BELFA,2011-08-17,-0.0085724884245701322,-0.17401597605208102
ABT,2009-12-18,-0.0030485771279121108,-0.14074543188053201
BBRY,2015-02-04,-0.036466597248467625,-0.6114512254913691
