Stock_Ticker,Decision_Date,MFCAR,MFCAR/Sigma
MMM,2009-01-20,0.016373711002015814,0.78668369122049275
POWI,2009-02-12,-0.0091037673076987402,-0.40631207886494308
LLY,2017-01-10,0.026601442655770503,1.1095703702490303
MON,2008-10-29,-0.066064398925907347,-2.938247655444945
BBY,2012-12-07,0.024996068392850689,1.345965078450601
SYK,2009-01-27,0.0053922998448673459,0.2271442015472476
LLY,2011-12-06,-0.0035608968552140905,-0.35440561992390718
DECK,2014-11-21,-0.0067673408460127401,-0.36611433323682668
EXTR,2008-11-05,0.015597251796710485,0.72699873382430302
DECK,2016-06-14,0.0038781483097112719,0.28498034014132623
AMGN,2011-01-07,-0.0031181448020090171,-0.31555755935659896
MON,2008-09-17,0.067300060287551061,2.5687602785413639
RHT,2010-10-13,0.016319838409708388,0.92105278508531108
DECK,2013-07-05,-0.001948958400557949,-0.085301893800165479
AAPL,2015-09-04,-0.0086369481602952963,-0.83941544061039031
TGT,2008-02-29,-0.0054083393720824845,-0.22770371494052319
AAPL,2016-01-20,-0.00068457172119638747,-0.04962760930038055
DEPO,2014-07-17,-0.026352169439089954,-0.50282401888277828
V,2013-11-14,0.0060577206744853191,0.54642356467507069
NKE,2009-07-15,-0.0038693957942125736,-0.17776629500679647
AMGN,2008-02-29,-0.016863969575201948,-1.0114403217039682
DEPO,2014-06-17,-0.04420641717813021,-1.4325503725118069
POWI,2014-06-30,0.0093293206307221432,0.20203312982927871
VSAT,2014-04-24,-0.0055713790885019154,-0.23573406884260251
DECK,2014-09-02,-0.010591986744695131,-0.84216336174091766
POWI,2016-11-16,-0.0088501941683792242,-1.0907251826727973
ENZ,2012-11-01,-0.0396696280321783,-1.254888298265151
RMBS,2010-03-08,0.00023876051623703074,0.0059947690145117317
DECK,2015-01-05,-0.0088744815946845031,-0.3913158855645037
DECK,2014-12-02,0.0043862554305258324,0.2321316334176351
AMGN,2008-10-17,0.055883532866100837,2.1464074249676695
KMB,2010-01-14,0.0012973650604597448,0.11162504595434208
NKE,2012-02-07,0.00056337890565636426,0.048831037207221324
MLHR,2013-07-31,0.009679913069682633,1.0581870631110109
NOK,2014-06-20,-0.0025750534321607528,-0.13855868321969955
MON,2008-02-19,-0.0072997056187733556,-0.35147075933339178
ACOR,2017-04-25,-0.014519189710643855,-0.35271992146530512
SP,2016-12-12,0.0091752448906700628,1.0088158983236397
SNY,2016-09-22,-0.021340951869976633,-2.3345182295275655
SUPN,2013-03-27,-0.049705676639354934,-2.5094866263196334
BRCD,2013-06-10,0.040258736224108228,3.5240050644607934
SUPN,2014-10-03,0.034838972425453488,1.2679696846158244
PBI,2008-10-16,-0.013856904043242135,-0.75176559787515429
AAPL,2013-08-26,-0.002748434697949686,-0.23432967765579224
MSFT,2012-05-14,0.014134876730253952,2.4483641038436139
INTC,2015-09-04,0.026754964476757924,2.674988358648005
LLY,2008-07-02,0.0002218045029981075,0.016417175009399491
GE,2013-05-28,-0.0037329361392729049,-0.7414752906114398
MON,2010-02-16,-0.00041358818594636182,-0.040905047740528215
ITW,2013-10-25,-0.0041710229495070267,-1.1057068308385516
TGT,2010-08-09,-0.0059411753674326068,-0.56843299807508973
MON,2011-11-07,-0.0025788022883970691,-0.16979248281616141
BBRY,2015-02-04,-0.035662324361690631,-1.1959312675241587
DEPO,2015-08-25,0.023624212009683621,0.37421373560359339
MSFT,2016-12-23,-0.0017997913175079212,-0.2019631395572806
SSNI,2016-07-26,0.010117506645196032,0.53426331786882086
WDC,2011-12-28,-0.035858709374083898,-1.0994702542648966
MON,2008-10-16,0.084364378040297755,4.8584025458593603
MON,2010-03-04,0.021758490437218472,2.6806008783106936
DCI,2010-08-09,0.0085494493193842731,0.95044589367570442
NKE,2016-09-23,-0.0026983565123597049,-0.36663330816560319
MON,2008-06-13,0.0056192014112857571,0.15072509452310545
AAPL,2010-01-15,-0.0060939207341446739,-0.47792518940212958
CIX,2010-01-22,0.0016689470285155467,0.044285959933382954
CGNX,2014-06-30,-0.0042256001748762571,-0.25909676052815156
AAPL,2011-06-24,0.024414988737254915,2.345560704188911
ILMN,2016-09-09,0.0011048982108157321,0.053846586596135344
AAPL,2015-09-24,0.016273120778973353,1.0869740704187993
DEPO,2014-08-19,0.014090903223306937,0.52413321065226282
AAPL,2012-06-26,0.0065212772263578168,0.35078691730069306
JCOM,2016-12-15,0.012822160885891583,0.67563062199643531
POWI,2008-12-12,0.029344877754644217,0.73873736475131768
CTXS,2013-03-20,-0.0096338080846411871,-0.43925997954824186
DEPO,2016-05-18,0.087207001037715198,2.4968555858393819
PH,2008-04-22,0.009319060054166925,0.88222083572979604
MSFT,2013-04-05,-0.0015045402847354021,-0.21318500832081419
ACOR,2016-01-21,-0.0041619948049762164,-0.38027819714990468
NTGR,2009-10-02,-0.0094639188577597712,-0.47262110669882923
MON,2016-02-02,-0.0045044727105294927,-0.54207677634853468
MASI,2014-10-01,0.03036106189648724,1.2684994595057972
WHR,2016-04-06,-0.0026250431380723926,-0.16581441228696636
HON,2014-02-05,0.0018298399476648578,0.47126604221712692
ALG,2013-03-08,0.011222444295456642,1.1282124677949781
MITK,2013-10-08,0.060849586330952526,1.8389923343857653
MSFT,2012-04-11,-0.01290534346700024,-1.0200789289155421
ACOR,2015-12-22,0.0040806330299555348,0.15395393805128285
SUPN,2012-09-12,-0.0077671418484142217,-0.043862935368598317
MMM,2012-06-21,-0.0031905123003852084,-0.6803873831864734
LLY,2010-03-31,0.0063271945233918667,0.58647698746215193
