Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-5,0)",-0.0008698515308179412,5.938030811288898e-07,-1.1288179550966624,0.25897463672247156
"[-2,0)",-0.0008598175296426393,3.8088241119089456e-07,-1.3931915644472548,0.16356186997058764
"[-2,3)",-0.0025364831554155406,5.95796475115186e-07,-3.2861169671909716,0.0010157882000140163
"[0,2)",-0.0010359238601739876,3.746414091531245e-07,-1.6924659771523498,0.090557161869301461
