ITGR,2017-02-09,"[-180, -10)",Not enough price data for this duration
UEIC,2016-10-17,"[-180, -10)","Zero Price error, 2016-06-30 price is : 72.279999 | "
EVBG,2013-08-30,"[-180, -10)",the Event Date does not exist in its price file
EVBG,2013-08-30,"[-2, 0)",the Event Date does not exist in its price file
AVX,2017-02-09,"[-180, -10)","Zero Price error, 2016-06-30 price is : 13.186188 | "
ORCL,2017-06-06,"[-180, -10)",the Event Date does not exist in its price file
ORCL,2017-06-06,"[-2, 0)",the Event Date does not exist in its price file
SPY,2017-06-06,"[-180, -10)",the Event Date does not exist in its price file
SPY,2017-06-06,"[-2, 0)",the Event Date does not exist in its price file
SNPS,2016-10-11,"[-180, -10)","Zero Price error, 2016-06-30 price is : 54.080002 | "
TWTR,2013-05-10,"[-180, -10)",the Event Date does not exist in its price file
TWTR,2013-05-10,"[-2, 0)",the Event Date does not exist in its price file
QTM,2017-06-06,"[-180, -10)",the Event Date does not exist in its price file
QTM,2017-06-06,"[-2, 0)",the Event Date does not exist in its price file
SPY,2017-06-06,"[-180, -10)",the Event Date does not exist in its price file
SPY,2017-06-06,"[-2, 0)",the Event Date does not exist in its price file
NTRA,2015-06-12,"[-180, -10)",the Event Date does not exist in its price file
NTRA,2015-06-12,"[-2, 0)",the Event Date does not exist in its price file
NVTA,2015-06-12,"[-180, -10)",Not enough price data for this duration
TWTR,2013-08-30,"[-180, -10)",the Event Date does not exist in its price file
TWTR,2013-08-30,"[-2, 0)",the Event Date does not exist in its price file
AAPL,2017-04-14,"[-180, -10)",the Event Date does not exist in its price file
AAPL,2017-04-14,"[-2, 0)",the Event Date does not exist in its price file
SPY,2017-04-14,"[-180, -10)",the Event Date does not exist in its price file
SPY,2017-04-14,"[-2, 0)",the Event Date does not exist in its price file
SNPS,2016-10-17,"[-180, -10)","Zero Price error, 2016-06-30 price is : 54.080002 | "
