Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-5,0)",-0.001110059472918503,1.5245911095300855e-06,-0.8990204192195391,0.36864178446788565
"[-2,0)",-0.0003243182989129244,9.787014427527855e-07,-0.3278282226613567,0.74304154690467739
"[-2,3)",-0.005505917926947614,1.5273930355699083e-06,-4.455067928912196,8.3866636331698447e-06
"[0,2)",-0.00459350462842517,9.669326519223716e-07,-4.671389124491318,2.9916957345314052e-06
