Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-20,0)",0.0005407989853250889,6.119342616987406e-07,0.6913269435346084,0.4893601033828805
"[-10,0)",0.0012193048496278792,6.102259920366189e-07,1.560870778382318,0.11855424328143728
"[-5,0)",-0.0009823068294996307,6.102259920366189e-07,-1.257482102231686,0.20857911593782263
"[-2,0)",-0.0003001149585184358,6.08949574565062e-07,-0.38458910470769336,0.70054186759057102
"[-2,3)",-0.001983016851340356,6.102259920366189e-07,-2.538522714185474,0.011132157633192813
"[0,2)",-0.0012006509820787908,6.102259920366189e-07,-1.5369913713824424,0.12429542238558781
"[0,5)",-0.0020249600912305007,6.137606757104609e-07,-2.5847404461126917,0.0097452328232357482
