Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-5,0)",-0.00039024984495421154,3.5082043070538647e-07,-0.6588708602024573,0.5099786994342721
"[-2,0)",-0.00026971398459974124,2.2058428509413314e-07,-0.5742700678405375,0.56578506091970404
"[-2,3)",-0.0017557712819363726,3.516306193824134e-07,-2.960905852662623,0.0030673568789602096
"[0,2)",-0.0005583126576110123,2.2310272573289933e-07,-1.1820205738756036,0.23719753749217776
