Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-5,0)",-0.0075103712515811015,3.822042796755827e-06,-3.841613179598505,0.00012222835351766802
"[-2,0)",-0.0015961848054137555,2.506473030233385e-06,-1.0082115173969293,0.3133529299003126
"[-2,3)",-0.006142251230317327,3.822042796755827e-06,-3.1418091713941116,0.001679074316467675
"[0,2)",-0.0018303841236411863,2.431044022178771e-06,-1.1739398048451537,0.2404191373415574
