Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-5,0)",5.769444762630892e-05,4.07828216683751e-07,0.09034318234879758,0.92801450587683387
"[-2,0)",-0.00044738163915727876,2.5926331427700424e-07,-0.8786332256161696,0.37960017465182117
"[-2,3)",-0.0013661738725743318,4.087449020396709e-07,-2.1368783592212144,0.032607886588470449
"[0,2)",-0.00012483906382289075,2.5845774474959935e-07,-0.24555892754917158,0.80602368685907189
