Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-5,0)",-0.006386450098937942,1.387354035632102e-06,-5.422079389998719,5.8909706537261095e-08
"[-2,0)",-0.0016046738701381315,8.978951779140644e-07,-1.6934561718058208,0.090368670604128107
"[-2,3)",-0.00781945289644039,1.387354035632102e-06,-6.638695008030502,3.1647245591489909e-11
"[0,2)",-0.0024568240329917346,8.854770466114827e-07,-2.6108709006116473,0.0090311979683965829
