Stock_Ticker,Decision_Date,MFCAR,MFCAR/Sigma
ITGR,2017-02-09,0.010125276490318783,0.21581999325680537
ERIE,2017-03-07,0.041230366076983833,1.9084352274002374
WMT,2016-08-05,-0.014742451488845716,-0.2510192955276786
EA,2016-09-13,0.017371920400087532,0.7486938553653566
LLNW,2015-04-27,-0.071261908364247756,-0.95385342235415027
CSCO,2013-10-02,-0.058503487982696958,-1.6787708921040903
MSFT,2013-05-01,0.12539384580590243,7.0954247300997446
EBAY,2017-02-07,0.012415019528173858,0.31755919063411742
FB,2016-05-17,-0.0017407230352307068,-0.054957537948247641
INTC,2016-09-30,0.01651269041272382,0.56870629516074678
FDX,2017-05-09,-0.011419883508008538,-0.40598695612393215
ODP,2015-06-30,-0.034648762419343393,-1.3202015269920702
ADSK,2016-04-12,-0.031683299904383747,-0.40681773509601571
EA,2016-12-07,0.00087106253750810284,0.03158978250572738
TXN,2015-08-13,0.055738475227683541,2.3105497647533721
NOK,2015-11-10,0.058401678372181097,1.3931759588458621
AAPL,2016-05-17,-0.015121145057046387,-0.58277229630676897
MSFT,2017-04-20,-0.0060508042191602055,-0.25534034937622341
ATVI,2016-09-13,0.082564743660029374,2.1448568209607188
BDC,2015-11-05,0.19759273762847657,3.9705270942725726
MMM,2016-01-13,-0.049830299341738007,-2.2093126994954311
NUVA,2017-02-07,-0.024222023015078233,-0.59227070271159377
DD,2016-08-19,0.0077852404017506229,0.18869806524829952
AAPL,2016-08-01,0.038556633293519396,1.2129113152002626
INTC,2015-11-16,-0.063458725593139337,-1.9596195492191002
OSTK,2014-07-11,0.011687136838567667,0.15611658927424149
INTC,2014-01-14,-0.00453513756823386,-0.10213657090301838
ALG,2016-05-26,0.067124901862919167,1.0175231880152122
HPQ,2015-07-09,0.024789478841427362,0.64957727146946054
LLY,2015-07-08,0.093645027170912554,4.2887467287814642
TESO,2015-10-30,0.033854399523360751,0.53753901443957108
TG,2013-08-06,-0.10555927974480567,-1.8072903890232053
UEIC,2016-10-17,-0.052556992468596825,-1.0544637904029344
BSX,2013-05-13,0.084574025865584768,2.4162343709272029
ABT,2013-04-04,0.090030795811985836,3.8661380174465356
CSCO,2014-08-08,-0.084768124767447578,-2.0932476404840528
XLNX,2015-10-09,0.0058338940706740249,0.1595297995254607
KMB,2014-07-10,0.012133536120874054,0.48449332344184209
ATHX,2015-05-07,-0.21961172211698224,-2.052525086989232
SYMC,2016-09-30,-0.018683097524181101,-0.60156715129576943
INTU,2016-05-12,0.0024193718904711474,0.069767557338470898
SUPN,2016-12-12,0.11259076742304455,1.4275977338984878
HPQ,2015-09-14,0.021167805566500508,0.80089131299795213
NATI,2014-08-11,-0.00012848851864324592,-0.0053262038444730998
AMZN,2014-11-26,0.060886083459597111,1.8546808466757083
MMM,2016-02-10,0.13156326186011935,3.0269256392073225
ALLY,2017-02-21,0.022221706409601288,0.86680065058260714
TWTR,2016-05-17,0.071636112939998942,0.86990442898889886
MSFT,2014-11-06,0.02635919875587121,1.1356278598808349
NOK,2016-08-05,-0.088578146239517846,-2.293972607141713
XLNX,2016-02-12,-0.0085843359728478182,-0.38851981832524174
YHOO,2013-07-22,0.072201135653610221,1.630407327272988
YHOO,2016-05-17,0.021486879456596979,0.62709984083808112
PKI,2015-07-31,-0.017800089854981462,-0.87741985223662478
NKE,2016-02-11,0.034552152594779201,0.84338554508373165
CTXS,2014-10-14,-0.092351310670910236,-2.9005771092642423
AMZN,2015-02-09,0.20480706022379791,4.4086639200072231
XRX,2017-02-13,0.070931874317330085,2.037340295172267
INTC,2016-02-12,-0.059963941100460473,-1.9332904910630451
F,2017-04-21,0.0024852667981533037,0.092097279157932532
TXN,2016-04-25,-0.030035670196598318,-0.9157265234334796
PRSS,2016-11-10,0.017483372317929648,0.27975911696209349
MNTA,2015-11-10,0.10954874446113473,1.4925096218076728
BAX,2013-07-02,0.016626148038033906,0.42103976763338352
RTEC,2016-02-03,0.0030542411162290811,0.079925593062789693
ORCL,2013-10-02,-0.016124046282908179,-0.53741921031824058
NVS,2015-05-21,-0.01705237176871869,-0.71403001792907883
GE,2015-12-17,0.020922065947956456,0.6315764836245783
YHOO,2014-02-26,-0.075679611722663326,-1.7066123983645127
PFE,2014-07-01,0.038809947317731366,0.96879549013182831
AAPL,2012-10-11,-0.069886228259990968,-1.5164256897454704
AMZN,2015-11-09,0.039553459723030336,1.2812240251530633
CTXS,2015-06-16,0.035263212189925355,0.94771478736924264
BAC,2014-07-10,0.0088975387910310878,0.19332567251535079
SYMC,2013-11-13,0.071190812139339171,2.3280081428376223
CSCO,2016-05-31,0.050680365151369547,2.4160025544693955
AAPL,2013-11-18,0.048484516555057214,0.94708643512364532
ILMN,2016-07-26,0.053585547188574084,1.6140371602138737
NUVA,2016-08-09,-0.0409763689001428,-1.2720165669214971
NK,2017-05-03,-0.06718040663749042,-0.71590907760700029
CNXN,2015-06-30,0.028492728479897672,0.67061975596524614
FDX,2014-07-10,-0.015565103762811222,-0.8944896029069006
RTEC,2015-10-21,-0.047797669044636365,-0.44706691355755013
IGT,2013-03-13,0.047344544139496368,1.3506927848879233
SBH,2016-04-25,-0.080706038755557971,-0.97459919855521215
ABBV,2015-07-21,0.0056128990139757678,0.18285415935399477
JAKK,2014-06-11,-0.18064979111617474,-1.8252079641933621
CBS,2016-09-30,0.085415410620993948,2.080804955844588
XLNX,2017-04-12,-0.012330146846324427,-0.31064616356825947
WILN,2017-01-17,0.013639869165506798,0.19397371514705308
PHG,2013-05-10,-0.0070231374053421943,-0.1920252020118362
