Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-5,0)",-0.009465356076984092,3.4906366272122792e-06,-5.066226889117706,4.0577823177205593e-07
"[-2,0)",-0.0021100734078969767,2.280582275307586e-06,-1.3972518458432188,0.16233785088725872
"[-2,3)",-0.00810504808880701,3.4906366272122792e-06,-4.338137121428777,1.4369549757640315e-05
"[0,2)",-0.0025146476833294335,2.223082366804573e-06,-1.68655057699285,0.091689802093240069
