Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-5,0)",-0.004664436926733885,1.4016603394114828e-06,-3.9398331709828556,8.1538291419293147e-05
"[-2,0)",-0.0008462998899320464,9.035227379156898e-07,-0.8903376546381396,0.37328460803741914
"[-2,3)",-0.0068897832337799485,1.4016603394114828e-06,-5.819479811110846,5.9031053248895839e-09
"[0,2)",-0.0020863320452908013,8.96214963590556e-07,-2.2038261567524042,0.027536572304994265
