Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-5,0)",-0.000768478081701285,8.356426286914415e-07,-0.8406615649274491,0.40053755832904725
"[-2,0)",-0.0009926818703974297,5.334223827377578e-07,-1.359172167963679,0.1740920384884348
"[-2,3)",6.641501605148067e-05,8.385527284954665e-07,0.07252723046478465,0.94218233575025911
"[0,2)",0.0015822241075180972,5.226127718568521e-07,2.1886584227369017,0.028621676060601543
