Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-5,0)",-0.002122027579010207,9.981535015125837e-07,-2.1239894567393076,0.033671025204742855
"[-2,0)",-0.00029762445482963914,6.40680833903923e-07,-0.37183284266632044,0.71001730920579931
"[-2,3)",-0.002343706105387346,1.0040828447126085e-06,-2.338936212436961,0.019338735004414763
"[0,2)",-0.0017265214920809285,6.30922396155425e-07,-2.173621978990402,0.029733536399047807
